,ASIN,title,price,rating,review_count
10,B08HRVCN8K,"Jumper Windows 10 Laptop, Traditional Laptop Computers 13.3'' Mini Laptop Intel N3350 4GB RAM 64GB ROM Laptops Supports up to 256GB TF Card Expansion Office 365 Personal for 1 Year",249.00,3.8,97
11,B07P6NRTNW,"Jumper Windows 10 Laptop with Office 365 Personal for 1 Year, Traditional Laptop Computers 13.3'' Mini Laptop Intel N3350 4GB RAM 64GB ROM Laptops Supports up to 256GB TF Card Expansion",211.65,3.9,1305
12,B07XL4JHXR,"SAMSUNG XE310XBA-K02US Chromebook 4 Chrome OS 11.6"" HD Intel Celeron Processor N4000 4GB RAM 64GB eMMC Gigabit Wi-Fi",240.97,4.5,1848
13,B08F5J26M3,"2020 MSI GF75 Thin Gaming Laptop: 10th Gen Core i5-10300H, 512GB SSD, 17.3"" Full HD 120Hz Display, NVIDIA GTX 1650, 8GB RAM",820.00,4.8,98
14,B0886JS35F,"HP Stream 11.6-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal for 1 Year (11-ak0010nr, Royal Blue)",261.87,4.4,1647
15,B07P6NRTNW,"Jumper Windows 10 Laptop with Office 365 Personal for 1 Year, Traditional Laptop Computers 13.3'' Mini Laptop Intel N3350 4GB RAM 64GB ROM Laptops Supports up to 256GB TF Card Expansion",211.65,3.9,1305
16,B0821ZJBF8,"Jumper Laptop 13.3 inch 8GB RAM 128GB ROM Quad Core Celeron, Windows 10 Thin and Light Laptop, Full HD 1080P Display, Support 128GB TF Cardand 1TB SSD Expansion",299.99,4.3,1669
17,B08HY7KWJ6,"Dell Inspiron 15.6"" HD Laptop, Intel 4205U Processor, 8GB DDR4 RAM, 1TB HDD, Online Class Ready, Webcam, WiFi, HDMI, Bluetooth, KKE Mousepad, Win10 Home, Black",499.00,4.4,243
18,B08H6YZY3Y,"HP Chromebook 11-inch Laptop - Up to 15 Hour Battery Life - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS - (11a-na0021nr, 2020 Model, Snow White)",264.99,4.6,532
19,B087SD98F4,HP Pavilion 15-CS Intel i5-1035G1 12GB 512GB SSD 15.6-Inch Full HD WLED Touch Screen Laptop,,4.7,210
20,B0899GH6H9,"XIDU Tour Pro 12.5"" Touchscreen Laptop, 2K(2560x1440) IPS Display, Backlit Keyboard, Fingerprint Reader, Intel Celeron 3867U, 8GB RAM, 128GB eMMC, Windows 10 Home (Rose Gold)",429.99,4.2,75
21,B08Q36Q4SZ,"Used Like EliteBook Folio Folio 9480M 14in Laptop, Core i5-4310U 2.0GHz, 8GB Ram,256GB SSD, Windows 10 Pro 64bit, Webcam",426.00,2.5,3
22,B08KL8V58S,"2021 Newest Acer Aspire 5 15.6"" FHD 1080P Laptop Computer AMD Ryzen 3 3200U Dual Core Processor (Beat i5-7200U) 16GB RAM 256GB SSD Backlit Keyboard WiFi Bluetooth HDMI Windows 10 Pro w/TLG Flash Drive",,4.7,30
23,B08SBW2T8V,"2021 Newest HP Stream 14"" HD SVA Laptop Computer, Intel Celeron N4000 Processor, 4GB RAM, 128GB Space(64GB eMMC+64GB MSD), Office 365, HDMI, USB-C, Windows 10, Rose Gold, AllyFlex MP, Online Class",379.00,4.6,48
24,B082358X13,"New HP 15.6"" HD Touchscreen Laptop Intel Core i3-1005G1 8GB DDR4 RAM 128GB SSD HDMI Bluetooth 802.11/b/g/n/ac Windows 10 15-dy1731ms Silver",,4.6,1105
25,B08L5JDN92,"Lenovo IdeaPad Gaming 3 15"" Laptop, 15.6"" FHD (1920 x 1080) Display, AMD Ryzen 5 4600H Processor, 8GB DDR4 RAM, 256GB SSD, NVIDIA GeForce GTX 1650 Graphics, Windows 10, 82EY00FDUS, Onyx Black",653.47,5.0,4
26,B08KH2Q1FG,"ASUS TUF Gaming Laptop, 15.6” 144Hz Full HD IPS-Type Display, Intel Core i7-9750H Processor, GeForce GTX 1650, 8GB DDR4, 512GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home, FX505GT-AB73",839.00,4.7,908
27,B081SM57RY,"2020 HP 15 15.6"" HD Touchscreen Premium Laptop - 10th Gen Intel Core i5-1035G1, 16GB DDR4, 512GB SSD, USB Type-C, HDMI, Windows 10 - Silver W",,4.5,1411
28,B0894DBTRV,Newest HP Pavilion Intel Pentium Silver N5000 4GB 128GB SSD Windows 10 Laptop Red,338.00,4.5,737
29,B07RF1XD36,"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD, Backlit Keyboard, Windows 10 in S Mode, A515-43-R19L, Silver",399.00,4.6,25376
30,B08RNGZS1G,Laptop Computer 14 Zoll Windows-10 Notebook - WinBook Intel Celeron Prozessor 6GB RAM 64GB ROM HD IPS Display Dual Band WiFi numerisches Touchpad Entfernung Webcam HDMI (grau),,"4,5",14
31,B08N4VG1W2,"iProda 14 Zoll Stream Laptop, Intel i3 Notebook (bis zu 2,4 GHz), 8 GB Speicher, 256 GB SSD, Full HD IPS 19201080 Display, Windows 10 Pro, perfekter PC für Schüler und Zuhause (Intel i3)",,"3,6",16
32,B08KGZ79N6,"HP 15 Laptop, 11. Generation Intel Core i5-1135G7 Prozessor, 8 GB RAM, 256 GB SSD Speicher, 15,6 Zoll Full HD IPS Display, Windows 10 Home, HP Fast Charge, leichtes Design (15-dy2021nr, 2020)",,"4,5",2
33,B08NXSJVCR,"Lenovo Idea Pad 3 Intel i5-1035G1 Quad Core 12GB RAM 256GB SSD 15,6 Zoll Touchscreen Laptop",,"4,5",161
34,B086MBQKH2,"Acer Chromebook Spin 311 Convertible Laptop, Intel Celeron N4020, 11,6 Zoll HD Touch, 4GB LPDDR4, 32GB eMMC, Gigabit Wi-Fi 5, Bluetooth 5.0, Google Chrome, CP311-2H-C679",,"4,7",4
35,B08529CQPK,"HP Chromebook 35,6 cm (14 Zoll) FHD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrom (14a-na0050nr, Mineral Silver)",,"4,6",3
36,B08CM6Q55C,"HP 14 Laptop, AMD 3020e, 4 GB RAM, 64 GB eMMC Speicher, 14 Zoll HD Touchscreen, Windows 10 Home im S-Modus, lange Akkulaufzeit, Microsoft 365 (14-fq0050nr, 2020)",,"4,5",426
37,B086KKKT15,"Acer Swift 3 Thin & Light Laptop, 14 Zoll Full HD IPS, AMD Ryzen 7 4700U Octa-Core mit Radeon Grafik, 8 GB LPDDR4, 512 GB NVMe SSD, Wi-Fi 6, Backlit KB, Fingerabdruckleser, Alexa integriert, SF314-42-R9YN",,"4,6",1
38,B07GLV1VC7,"Lenovo Chromebook S330 Laptop, 14 Zoll FHD (1920 x 1080) Display, MediaTek MT8173C Prozessor, 4GB LPDDR3, 64GB eMMC, Chrome OS, 81JW000US, Business Schwarz",,"4,4",1
39,B08CQCSM7F,"HP 15,6 Zoll Laptop (Intel Pentium Quad-Core N5000, 4GB RAM, 128GB SSD, HDMI, WiFi, Bluetooth, HD Webcam, Windows 10 S) (erneuert)",,"4,5",402
40,B08P6MRZBG,"HP - Pavilion 39,6 cm (15,6 Zoll) Gaming Laptop - AMD Ryzen 5 - 8 GB Speicher - NVIDIA GeForce GTX 1650 - 256 GB SSD - Shadow Black",,"4,5",98
41,B087N5LKNL,"HP 35,6 cm (14 Zoll) HD WLED Backlit High Performance Business Laptop AMD Athlon Silver 3050U bis zu 3,2 GHz, 4 GB DDR4, 128 GB SSD, Wireless-AC, HDMI, Bluetooth, Webcam, SD-Kartenleser, Windows 10 S",,"4,5",914
42,B07GCRHS5V,"Dell Latitude E7470 35,6 cm (14 Zoll) Laptop, Core i5-6300U 2,4 GHz, 8 GB RAM, 256 GB SSD, Windows 10 Pro 64 Bit (erneuert)",,"4,4",382
43,B07P54RSPY,"Nulaxy Laptop-Ständer, ergonomischer Aluminium-Laptop-Ständer, abnehmbarer Laptop-Riser Notebook-Halter, kompatibel mit MacBook Air Pro, Dell XPS, Lenovo mehr 10-15,6 Zoll Laptops – Space Grey",,"4,8",13
44,B08HRVCN8K,"Jumper Laptop mit Microsoft Office 365, 13,3 Zoll FHD Windows 10 Laptop 4GB RAM 64GB eMMC (Intel Celeron CPU, Windows 10, Dualband WiFi, USB 3.0) unterstützt 256GB TF-Karte und 1TB SSD Erweiterung",,"3,8",97
45,B085XRL3P1,"CHUWI Herobook Pro 14,1 Zoll Windows 10 Intel N4000 Dual Core 8 GB RAM 256 GB ROM Notebook, dünn und leicht, BT4.0 (Herobook Pro (Herobook Pro (2020))",,"4,0",401
46,B07D74DT3B,"Soundance Laptop-Ständer, Aluminium-Computer-Erhöhung, ergonomischer Laptop-Aufzug für den Schreibtisch, Metall-Halterung, kompatibel mit 10 bis 15,6 Zoll Notebook-Computer, Silber",,"4,8",18
47,B07GM2J11Q,"Lenovo Chromebook C330 2-in-1 Convertible-Laptop, 29,5 cm (11,6 Zoll) HD (1366 x 768) IPS-Display, MediaTek MT8173C Prozessor, 4GB LPDDR3, 64 GB eMMC, Chrome OS, 81HY0000US, Weiß (Blizzard White)",,"4,5",6
48,B07Z11X58J,"Acer Aspire 5 Slim Laptop, 15,6 Zoll Full HD IPS Display, AMD Ryzen 7 3700U, RX Vega 10 Grafik, 8GB DDR4, 512GB SSD, Tastatur mit Hintergrundbeleuchtung, Windows 10 Home, A515-43-R6DE",,"4,6",25
49,B075WW7V6W,"VicTsing Mauspad mit vernähtem Rand, Premiumtexturiertes Mauspad, rutschfeste Gummiunterseite, für Laptop, Computer und PC, 25,7 x 21,1 cm x 2 mm, Schwarz",,"4,6",40
50,B0829VH8Y7,"HP 15,6 Zoll HD Touchscreen Premium Business Laptop | 10. Generation Intel Dual-Core i3-1005G1 bis zu 3,4 GHz | 8 GB RAM | 256 GB SSD | WiFi | HDMI | Bluetooth | Webcam | Windows 10",,"4,5",55
51,B08K3NGK2Z,"2020 Acer Aspire 3 39,6 cm (15,6 Zoll) Full HD 1080P Laptop PC, Intel Core i5-1035G1 Quad-Core Prozessor, 8GB DDR4 RAM, 256GB SSD, Ethernet, HDMI, WLAN, Webcam, Zifferntastatur, Windows 10 Home, Stahlgrau",,"4,3",23
52,B08963JG8Y,"2020_HP 14 35,6 cm (14 Zoll) WLED-Display Laptop, AMD Athlon Silver 3050U bis zu 3,2 GHz (Beats i5-7200U), 4 GB DDR4 RAM, 128 GB SSD, 802.11AC WiFi+ Bluetooth 4.2, Type-C, HDMI, Schwarz, Windows 10",,"4,5",171
53,B089T6C53P,"HP 39,6 cm (15,6 Zoll) HD Intel 10. Generation i3-1005G1 3,4 GHz 8 GB RAM 256 GB SSD Win 10 Laptop",,"4,6",104
54,B08QJB6MCQ,"Verwendet wie das neue Ultrabook Latitude E7240 Business Laptop, 12,5 Zoll, Intel Core i5-4300U (Beat Celeron J4105), 8GB DDR3L RAM, 128GB SSD, Windows 10 Professional",,,0
55,B08CDTP2Q1,"HP Pavilion X360 2-in-1 Convertible 35,6 cm (14 Zoll) HD Touch-Screen Laptop, 10. Generation Intel Core i3-1005G1, 8 GB RAM, 128 GB Ssd, WLAN, Webcam, Win 10 S",,"4,6",214
56,B07YNK3R68,"Microsoft Surface Laptop 3 - 13,5 Zoll Touch-Screen - Intel Core i5 - 8GB Speicher - 128GB Solid State Drive (neuestes Modell) - Platinum mit Alcantara",,"4,6",1
57,B086MTSCLQ,"2020 Lenovo ThinkPad E15 15,6 Zoll FHD Full HD (1920x1080) Business Laptop (Intel 10th Quad Core i5-10210U, 32GB DDR4 RAM, 1TB SSD) Type-C, HDMI, Windows 10 Pro + HDMI-Kabel",,"4,7",72
58,B08316YSKH,"CHUWI HeroBook Pro 14,1 Zoll Windows 10 Laptop Computer, 8G RAM / 256GB SSD mit Intel Gmini Lake N4000 Notebook, dünn und leicht",,"4,0",596
59,B0899GH6H9,"XIDU Tour Pro 12,5 Zoll Touchscreen Laptop, 2K (2560x1440) IPS Display, Tastatur mit Hintergrundbeleuchtung, Fingerabdruckleser, Intel Celeron 3867U, 8GB RAM, 128GB eMMC, Windows 10 Home (Roségold)",,"4,2",75
60,B08GSRRKSR,"Fusion5 14,1 Zoll A90B+ Pro 64GB Windows 10 Laptop - 4GB RAM, 64GB Speicher, Full HD IPS, Bluetooth, 2MP Webcam, Dualband WiFi Laptop",,"4,2",598
61,B08316YSKH,"CHUWI HeroBook Pro 14,1 Zoll Windows 10 Laptop Computer, 8G RAM / 256GB SSD mit Intel Gmini Lake N4000 Notebook, dünn und leicht",,"4,0",596
62,B08BMLZKL2,"2020 HP 15,6 Zoll Touchscreen Laptop Computer / 10. Generation Intel Quard-Core i5 1035G1 bis zu 3,6 GHz / 12 GB DDR4 RAM / 256 GB PCIe SSD / 802.11ac WiFi / Bluetooth 4.2 / USB 3.1 Type-C / HDMI / Silber / Windows 10 Home",,"4,5",113
63,B087RTV311,"Acer Aspire 5 A515-55-56VK, 15,6 Zoll Full HD IPS Display, 10. Generation Intel Core i5-1035G1, 8 GB DDR4, 256 GB NVMe SSD, Intel Wireless WiFi 6 AX201, Fingerabdruckleser, Tastatur mit Hintergrundbeleuchtung, Windows 10 Home",,"4,6",880
64,B08QHH5BZR,"HP 14-fq0032ms Laptop für Business und Studenten, 14 Zoll LED-Touchscreen, AMD Ryzen 3 3250U Prozessor (bis zu 3,5 GHz), 8 GB RAM, 128 GB SSD, Webcam, WiFi, Ethernet, HDMI, USB-A&C, Win10",,"4,2",8
65,B08PFSNK5Y,"2021 New Coolby ZealBook Ultra Thin and Light Laptop, Intel J4115Quad-Core 15.6” 1080P Slim Computer Laptops with Full HD Display, 256GB SSD, 8GB DDR4, Full Size Keyboard, Windows 10-Gray",,"3,8",5
66,B08HJT1BKQ,"HP Chromebook MediaTek MT8183 Laptop (11 Zoll / 27,9 cm, 4 GB RAM, 32 GB eMMC-Speicher, HD-Display, mit Chrome OS, 11a-na0010nr, 2020, Aschgrau)",,"4,8",19
67,B081JC228Y,"2020 HP 17,3 Zoll (43,9 cm), Intel Quad-Core i5-8265U bis zu 3,9 GHz, 8 GB DDR4 RAM, 256 GB PCIe SSD/DVD/Bluetooth 4.2/USB 3.1/HDMI/Windows 10 Home, Schwarz",,"4,6",751
68,B081K9QZDF,"Dell Inspiron 17 Laptop, 43,9 cm (17,3 Zoll) Full-HD-Bildschirm, 10. Generation Intel Core i7-1065G7 Quad-Core Prozessor bis zu 3,9 GHz, MX230 Grafik, 16 GB RAM, 256 GB SSD + 2 TB HDD, DVD, Wireless-AC, Windows 10 Home",,"4,4",51
69,B081D9HJ4P,"HP Ryzen 3-3200U, 8 GB RAM, 128 GB M.2 SSD, Dual-Core bis zu 3,50 GHz, Vega 3 Graphics, RJ-45, USB-C, 4K-Ausgang, HDMI, Bluetooth, Webcam, 1366x768, Win 10",,"4,5",1
70,B08RY69MX4,"2021 HP Premium Chromebook 14"" HD Touchscreen Laptop, Intel Celeron N3350 Dual-core (up to 2.4GHz), 4GB RAM, 32GB eMMC, 10+ Hours Battery, HD Webcam, USB-A&C, Chrome OS, WiFi w/Marxsol Cables",,"4,5",4
71,B0892WCGZM,"ASUS Laptop L406 Thin and Light Laptop, 14 Zoll HD Display, Intel Celeron N4000 Prozessor, 4 GB RAM, 64 GB eMMC Speicher, Wi-Fi 5, Windows 10, Microsoft 365, Slate Gray, L406MA-WH02",,"4,4",535
72,B08K8PFJ9C,"Jumper Ebook X3 33,3 cm (13,3 Zoll) Laptop-Computer, Windows 10 Laptop, Intel N3350 4 GB RAM, 64 GB ROM, unterstützt bis zu 128 GB TF-Karte und unterstützt bis zu 1 TB Erweiterung mit Office 365 Personal für 1 Jahr",,"3,8",49
73,B07TG9VXDZ,"HP 2020 Laptop/Computer (8. Gen., Intel Core i5-8265U 3,9 GHz, 16 GB RAM, 256 GB SSD, Intel HD 620, WiFi, Bluetooth, DVD, Windows 10)",,"4,5",637
74,B08HRVCN8K,"Jumper Laptop mit Microsoft Office 365, 13,3 Zoll FHD Windows 10 Laptop 4GB RAM 64GB eMMC (Intel Celeron CPU, Windows 10, Dualband WiFi, USB 3.0) unterstützt 256GB TF-Karte und 1TB SSD Erweiterung",,"3,8",97
75,B08RNGZS1G,Laptop Computer 14 Zoll Windows-10 Notebook - WinBook Intel Celeron Prozessor 6GB RAM 64GB ROM HD IPS Display Dual Band WiFi numerisches Touchpad Entfernung Webcam HDMI (grau),,"4,5",14
76,B08FC28CPR,"2020 HP Pavilion 15,6 Zoll 2-in-1 Convertible HD Touchscreen Laptop Intel Core i5-10210U 8GB DDR4 512GB M.2 SSD Windows 10",,"4,6",76
77,B088K23635,"2020 Dell Inspiron 3000 39,6 cm (15,6 Zoll) HD-Touchscreen Laptop PC, Intel 10. Generation Dual Core i3-1005G1 Prozessor, 8 GB DDR4, 128 GB SSD, 1 TB HDD, Bluetooth, Windows 10, Schwarz",,"4,6",727
78,B08F41S84R,"Lenovo IdeaPad 3 38,1 cm (15 Zoll) HD-Touchscreen, Intel 10. Generation Dual-Core i3-1005G1 CPU, 8 GB DDR4 RAM, 256 GB PCI-e SSD, Webcam, WiFi 5, Bluetooth, Windows 10 S, Mandelfarben",,"4,5",530
79,B07D5N1PFY,"Fast Dell Latitude E5470 HD Business Notebook PC (Intel Core i5-6300U, 8GB RAM, 256GB Solid State SSD, HDMI, Kamera, WiFi, SC Card Reader) Win 10 Pro (Renewed)",,"4,2",591
80,B08J8J9VLH,"HP Stream 29,5 cm (11,6 Zoll) HD Laptop, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Webcam, HDMI, Windows 10",,"4,5",42
81,B082NZX92C,"2020 HP 17,3 Zoll HD+ Premium Laptop Computer, AMD Ryzen 5 3500U Quad-Core bis zu 3,7 GHz, 12 GB DDR4 RAM, 256 GB SSD, DVDRW, AMD Radeon Vega 8, 802.11ac WiFi, Bluetooth 4.2, USB 3.1, HDMI, Schwarz, Windows 10",,"4,5",191
82,B08DLV3B3K,"2-in-1 Laptop Windows 10 Laptop Computer, Ezbook X1 FHD Touchscreen Laptop Display 11,6 Zoll 6 GB RAM 128 GB ROM",,"4,1",88
83,B08PFGDSRZ,"Asus TUF 15,6 Zoll FHD Gaming Laptop, AMD Quad Core Ryzen 7 3750H Prozessor, Nvidia Geforce GTX 1650 Max-Q, 8GB DDR4 RAM, 256GB Solid State Drive, RGB Hintergrundbeleuchtung Tastatur, Windows 10 Home, Schwarz",,"4,6",62
84,B08HCM9RRN,"HP 17,3 Zoll Non-Touch Laptop Intel 10th Gen i5-1035G1, 1TB Festplatte, 12GB Speicher, DVD-Brenner, Tastatur mit Hintergrundbeleuchtung, Windows 10 Home Silber",,"4,6",68
85,B086383HC7,"Lenovo Chromebook Flex 5 33 cm (13 Zoll) Laptop, FHD (1920 x 1080) Touch-Display, Intel Core i3-10110U Prozessor, 4GB DDR4 Onboard RAM, 64GB SSD, Intel Integrated Graphics, Chrome OS, 82B80006UX, Graphitgrau",,"4,5",1
86,B08M8P554T,"HP Stream 35,6 cm (14 Zoll) HD Laptop, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, HDMI, Webcam, WLAN, Bluetooth, Windows 10 S",,"4,9",18
87,B084SR345X,"New Microsoft Surface Laptop 3 - 13,5"" Touch-Screen - Intel Core i5 - 8GB Speicher - 128 GB Solid State Drive (neuestes Modell) (Erneuert), platin",,"4,3",85
88,B0899GH6H9,"XIDU Tour Pro 12,5 Zoll Touchscreen Laptop, 2K (2560x1440) IPS Display, Tastatur mit Hintergrundbeleuchtung, Fingerabdruckleser, Intel Celeron 3867U, 8GB RAM, 128GB eMMC, Windows 10 Home (Roségold)",,"4,2",75
89,B085XRL3P1,"CHUWI Herobook Pro 14,1 Zoll Windows 10 Intel N4000 Dual Core 8 GB RAM 256 GB ROM Notebook, dünn und leicht, BT4.0 (Herobook Pro (Herobook Pro (2020))",,"4,0",401
90,B08316YSKH,"CHUWI HeroBook Pro 14,1 Zoll Windows 10 Laptop Computer, 8G RAM / 256GB SSD mit Intel Gmini Lake N4000 Notebook, dünn und leicht",,"4,0",596
91,B08N4VG1W2,"iProda 14 Zoll Stream Laptop, Intel i3 Notebook (bis zu 2,4 GHz), 8 GB Speicher, 256 GB SSD, Full HD IPS 19201080 Display, Windows 10 Pro, perfekter PC für Schüler und Zuhause (Intel i3)",,"3,6",16
92,B0897B9J48,"HP Pavilion Gaming 15 Laptop, NVIDIA GeForce GTX 1650, AMD Ryzen 5 4600H, 8 GB DDR4 RAM, 512 GB PCIe NVMe SSD, 15,6 Zoll Full HD, Windows 10 Home, Tastatur mit Hintergrundbeleuchtung (15-ec1010nr, 2020)",,"4,6",67
93,B0892WCGZM,"ASUS Laptop L406 Thin and Light Laptop, 14 Zoll HD Display, Intel Celeron N4000 Prozessor, 4 GB RAM, 64 GB eMMC Speicher, Wi-Fi 5, Windows 10, Microsoft 365, Slate Gray, L406MA-WH02",,"4,4",535
94,B0851GPWBL,"Laptop, 2020, HD, 39,6 cm (15,6 Zoll), Intel Quad-Core i5-8265U Prozessor (bis zu 3,9 GHz, 16 GB RAM, 512 GB SSD, WiFi, HDMI, Bluetooth, Windows 10), schwarz",,"4,6",43
95,B08K8PFJ9C,"Jumper Ebook X3 33,3 cm (13,3 Zoll) Laptop-Computer, Windows 10 Laptop, Intel N3350 4 GB RAM, 64 GB ROM, unterstützt bis zu 128 GB TF-Karte und unterstützt bis zu 1 TB Erweiterung mit Office 365 Personal für 1 Jahr",,"3,8",49
96,B07TG9VXDZ,"HP 2020 Laptop/Computer (8. Gen., Intel Core i5-8265U 3,9 GHz, 16 GB RAM, 256 GB SSD, Intel HD 620, WiFi, Bluetooth, DVD, Windows 10)",,"4,5",637
97,B08FC28CPR,"2020 HP Pavilion 15,6 Zoll 2-in-1 Convertible HD Touchscreen Laptop Intel Core i5-10210U 8GB DDR4 512GB M.2 SSD Windows 10",,"4,6",76
98,B088K23635,"2020 Dell Inspiron 3000 39,6 cm (15,6 Zoll) HD-Touchscreen Laptop PC, Intel 10. Generation Dual Core i3-1005G1 Prozessor, 8 GB DDR4, 128 GB SSD, 1 TB HDD, Bluetooth, Windows 10, Schwarz",,"4,6",727
99,B081RBM8C9,"HP SSD-Laufwerk für Laptop i5-8265u, 16 GB (16 GB/1 TB SSD)",,"4,4",317
100,B08NBNLHRD,"2020 Asus TUF 15,6 Zoll FHD Premium Gaming Laptop, 10. Generation Intel Quad-Core i5-10300H, 16 GB RAM, 1 TB SSD, NVIDIA GeForce GTX 1650Ti 4 GB GDDR6, RGB Hintergrundbeleuchtung, Windows 10 Home",,"4,6",31
101,B08F41S84R,"Lenovo IdeaPad 3 38,1 cm (15 Zoll) HD-Touchscreen, Intel 10. Generation Dual-Core i3-1005G1 CPU, 8 GB DDR4 RAM, 256 GB PCI-e SSD, Webcam, WiFi 5, Bluetooth, Windows 10 S, Mandelfarben",,"4,5",530
102,B07D5N1PFY,"Fast Dell Latitude E5470 HD Business Notebook PC (Intel Core i5-6300U, 8GB RAM, 256GB Solid State SSD, HDMI, Kamera, WiFi, SC Card Reader) Win 10 Pro (Renewed)",,"4,2",591
103,B08MRH5RW3,"Dell Inspiron 3000 Series 15,6"" HD Notebook - Intel Celeron 4205U 1,8GHz - 4GB RAM 128GB PCIe SSD - Webcam - Windows 10 Home im S-Modus schwarz",,"4,3",12
104,B08RNGZS1G,Laptop Computer 14 Zoll Windows-10 Notebook - WinBook Intel Celeron Prozessor 6GB RAM 64GB ROM HD IPS Display Dual Band WiFi numerisches Touchpad Entfernung Webcam HDMI (grau),,"4,5",14
105,B08GSRRKSR,"Fusion5 14,1 Zoll A90B+ Pro 64GB Windows 10 Laptop - 4GB RAM, 64GB Speicher, Full HD IPS, Bluetooth, 2MP Webcam, Dualband WiFi Laptop",,"4,2",598
106,B08J8J9VLH,"HP Stream 29,5 cm (11,6 Zoll) HD Laptop, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Webcam, HDMI, Windows 10",,"4,5",42
107,B082NZX92C,"2020 HP 17,3 Zoll HD+ Premium Laptop Computer, AMD Ryzen 5 3500U Quad-Core bis zu 3,7 GHz, 12 GB DDR4 RAM, 256 GB SSD, DVDRW, AMD Radeon Vega 8, 802.11ac WiFi, Bluetooth 4.2, USB 3.1, HDMI, Schwarz, Windows 10",,"4,5",191
108,B08DLV3B3K,"2-in-1 Laptop Windows 10 Laptop Computer, Ezbook X1 FHD Touchscreen Laptop Display 11,6 Zoll 6 GB RAM 128 GB ROM",,"4,1",88
109,B08PFGDSRZ,"Asus TUF 15,6 Zoll FHD Gaming Laptop, AMD Quad Core Ryzen 7 3750H Prozessor, Nvidia Geforce GTX 1650 Max-Q, 8GB DDR4 RAM, 256GB Solid State Drive, RGB Hintergrundbeleuchtung Tastatur, Windows 10 Home, Schwarz",,"4,6",62
110,B088XWCSHG,"HP 15 Series 15"" Laptop Intel Core i3 4GB RAM 256GB SSD Snow White - 10th Gen i3-1005G1 Dual-core - SVA, BrightView Panel Display - 6.5mm Micro-Edge Bezel Display - Windows 10 Home - 11 hr 30 min",,"4,9",10
